User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
a80a973c,87,1,399.49,3,3,4,10,Champions
a80c009d,221,1,186.36,2,3,2,7,Potential Loyalists
a81bc91d,31,1,152.57,4,3,2,9,Loyal Customers
a81c78ef,95,1,117.91,3,3,2,8,Loyal Customers
a8343047,165,1,315.88,2,3,4,9,Loyal Customers
a83c145c,56,1,195.84,4,3,2,9,Loyal Customers
a84d7206,208,1,108.02,2,3,2,7,Potential Loyalists
a852ff82,206,1,127.44,2,3,2,7,Potential Loyalists
a87689fb,35,1,395.07,4,3,4,11,Champions
a87b658a,67,1,157.62,4,3,2,9,Loyal Customers
a8e5730c,91,1,105.07,3,3,2,8,Loyal Customers
a8fc7be9,36,1,46.2,4,3,1,8,Loyal Customers
a8fc85ce,54,1,189.3,4,3,2,9,Loyal Customers
a91d9f56,82,1,369.25,3,3,4,10,Champions
a91f12d4,136,1,176.01,3,3,2,8,Loyal Customers
a9291a98,173,1,205.21,2,3,3,8,Loyal Customers
a94110ca,160,1,51.23,3,3,1,7,Potential Loyalists
a9483365,176,1,312.35,2,3,4,9,Loyal Customers
a9501881,127,1,14.1,3,3,1,7,Potential Loyalists
a95a20a0,56,1,35.76,4,3,1,8,Loyal Customers
a97b9cc2,112,1,314.32,3,3,4,10,Champions
a99176d1,143,1,398.11,3,3,4,10,Champions
a998be79,120,1,280.45,3,3,3,9,Loyal Customers
a9d0d978,48,1,121.17,4,3,2,9,Loyal Customers
a9e2c4f5,68,1,86.34,4,3,1,8,Loyal Customers
a9eaf38a,28,1,268.05,4,3,3,10,Champions
a9f47880,89,1,363.06,3,3,4,10,Champions
a9f8e515,210,1,116.7,2,3,2,7,Potential Loyalists
a9f98de1,123,1,59.44,3,3,1,7,Potential Loyalists
a9fa4694,304,1,239.25,1,3,3,7,Potential Loyalists
aa0830de,220,1,56.97,2,3,1,6,Potential Loyalists
aa265452,54,1,229.81,4,3,3,10,Champions
aa273462,232,1,139.26,2,3,2,7,Potential Loyalists
aa3a7b58,82,1,64.54,3,3,1,7,Potential Loyalists
aa467976,76,1,101.53,4,3,1,8,Loyal Customers
aa5ed28b,134,1,286.45,3,3,3,9,Loyal Customers
aa5fcb35,166,1,165.07,2,3,2,7,Potential Loyalists
aa6c6d33,197,1,391.22,2,3,4,9,Loyal Customers
aa744c61,10,1,115.54,4,3,2,9,Loyal Customers
aa7bdfa3,198,1,328.08,2,3,4,9,Loyal Customers
aa8f723f,72,1,229.18,4,3,3,10,Champions
aa91713c,62,1,76.09,4,3,1,8,Loyal Customers
aa95dfa0,313,1,171.79,1,3,2,6,Potential Loyalists
aa9878a5,185,1,170.78,2,3,2,7,Potential Loyalists
aaab560b,37,1,155.07,4,3,2,9,Loyal Customers
aaab97bb,186,1,323.74,2,3,4,9,Loyal Customers
aab9ddbb,164,1,129.07,2,3,2,7,Potential Loyalists
aabe4748,187,1,146.83,2,3,2,7,Potential Loyalists
aacab2f6,150,1,248.35,3,3,3,9,Loyal Customers
aaf45c40,56,1,341.83,4,3,4,11,Champions
aafd3769,176,1,458.6,2,3,4,9,Loyal Customers
ab1add51,185,1,311.15,2,3,4,9,Loyal Customers
ab421cc2,215,1,217.93,2,3,3,8,Loyal Customers
ab51add8,219,1,179.18,2,3,2,7,Potential Loyalists
ab62ed9e,320,1,101.25,1,3,1,5,At Risk
ab71021f,158,1,377.59,3,3,4,10,Champions
ab7273bc,5,1,189.32,4,3,2,9,Loyal Customers
ab869893,91,1,152.28,3,3,2,8,Loyal Customers
ab9fa9a3,20,1,388.32,4,3,4,11,Champions
aba9b6cd,240,1,329.27,2,3,4,9,Loyal Customers
abb2fa33,28,1,206.97,4,3,3,10,Champions
abb31c38,264,1,55.88,1,3,1,5,At Risk
abb37032,63,1,296.8,4,3,3,10,Champions
abc32e14,185,1,379.24,2,3,4,9,Loyal Customers
abc4d497,239,1,95.53,2,3,1,6,Potential Loyalists
abd487a4,297,1,30.66,1,3,1,5,At Risk
abdb1e26,39,1,195.08,4,3,2,9,Loyal Customers
abff895f,257,1,11.28,1,3,1,5,At Risk
ac02118a,57,1,213.35,4,3,3,10,Champions
ac07a758,19,1,44.09,4,3,1,8,Loyal Customers
ac0a5a11,18,1,42.93,4,3,1,8,Loyal Customers
ac202a1f,32,1,31.07,4,3,1,8,Loyal Customers
ac481530,84,1,224.58,3,3,3,9,Loyal Customers
ac582370,72,1,49.38,4,3,1,8,Loyal Customers
ac5f51dd,187,1,361.66,2,3,4,9,Loyal Customers
ac61f504,72,1,150.29,4,3,2,9,Loyal Customers
ac83afcb,231,1,207.54,2,3,3,8,Loyal Customers
ac876e50,117,1,63.93,3,3,1,7,Potential Loyalists
ac98d8ba,52,1,129.36,4,3,2,9,Loyal Customers
aca0dcaf,156,1,287.77,3,3,3,9,Loyal Customers
aca166ff,10,1,343.06,4,3,4,11,Champions
acba07dd,93,1,329.82,3,3,4,10,Champions
acda7306,170,1,40.45,2,3,1,6,Potential Loyalists
acf7144e,90,1,183.62,3,3,2,8,Loyal Customers
ad0012f9,325,1,194.02,1,3,2,6,Potential Loyalists
ad0e6c75,130,1,107.94,3,3,2,8,Loyal Customers
ad1e2bd6,267,1,146.92,1,3,2,6,Potential Loyalists
ad562a2f,115,1,16.52,3,3,1,7,Potential Loyalists
ad75dbc6,289,1,82.75,1,3,1,5,At Risk
ad772c5a,188,1,200.04,2,3,3,8,Loyal Customers
ad7a00fe,29,1,397.85,4,3,4,11,Champions
ad920469,22,1,384.55,4,3,4,11,Champions
ad923bb1,80,1,21.78,4,3,1,8,Loyal Customers
ada22b55,92,1,86.29,3,3,1,7,Potential Loyalists
adb5583f,172,1,255.08,2,3,3,8,Loyal Customers
add87525,128,1,156.3,3,3,2,8,Loyal Customers
addb5998,262,1,93.25,1,3,1,5,At Risk
ade66e84,209,1,217.73,2,3,3,8,Loyal Customers
adf25ccc,63,1,89.13,4,3,1,8,Loyal Customers
ae025f67,210,1,167.32,2,3,2,7,Potential Loyalists
ae08fdb3,53,1,108.97,4,3,2,9,Loyal Customers
ae15cd88,54,1,219.91,4,3,3,10,Champions
ae1b0a5d,247,1,84.95,1,3,1,5,At Risk
ae1e6f3f,177,1,213.73,2,3,3,8,Loyal Customers
ae262d85,164,1,39.71,2,3,1,6,Potential Loyalists
ae345248,207,1,321.91,2,3,4,9,Loyal Customers
ae5bc048,209,1,153.44,2,3,2,7,Potential Loyalists
ae6caf94,243,1,177.06,2,3,2,7,Potential Loyalists
ae7b7c68,63,1,422.7,4,3,4,11,Champions
aeb09719,241,1,398.36,2,3,4,9,Loyal Customers
aec17f43,2,1,315.8,4,3,4,11,Champions
aee2eea3,173,1,440.06,2,3,4,9,Loyal Customers
af02dfd4,26,1,369.87,4,3,4,11,Champions
af04c017,111,1,256.4,3,3,3,9,Loyal Customers
af09b01d,272,1,190.55,1,3,2,6,Potential Loyalists
af0b876c,54,1,271.06,4,3,3,10,Champions
af0d5699,67,1,421.99,4,3,4,11,Champions
af1453cd,277,1,430.52,1,3,4,8,Loyal Customers
af40803c,291,1,297.87,1,3,3,7,Potential Loyalists
af47fc4e,205,1,327.77,2,3,4,9,Loyal Customers
af4a1e47,156,1,166.07,3,3,2,8,Loyal Customers
af627d91,28,1,272.26,4,3,3,10,Champions
afacdc15,213,1,285.21,2,3,3,8,Loyal Customers
afaf6aa9,293,1,224.83,1,3,3,7,Potential Loyalists
afbc0f86,229,1,408.97,2,3,4,9,Loyal Customers
afbdd29f,140,1,160.96,3,3,2,8,Loyal Customers
afbfbe33,315,1,297.93,1,3,3,7,Potential Loyalists
afc39278,252,1,280.44,1,3,3,7,Potential Loyalists
afc46410,32,1,458.34,4,3,4,11,Champions
afd642ef,169,1,430.96,2,3,4,9,Loyal Customers
b005a380,326,1,120.66,1,3,2,6,Potential Loyalists
b005ff45,283,1,32.04,1,3,1,5,At Risk
b045adae,26,1,373.02,4,3,4,11,Champions
b07db0f3,62,1,448.96,4,3,4,11,Champions
b07dfbd1,134,1,64.16,3,3,1,7,Potential Loyalists
b080fc6d,107,1,119.42,3,3,2,8,Loyal Customers
b08c75b4,79,1,45.99,4,3,1,8,Loyal Customers
b0d1473b,214,1,350.75,2,3,4,9,Loyal Customers
b0d2c85d,88,1,185.11,3,3,2,8,Loyal Customers
b0de127f,217,1,71.94,2,3,1,6,Potential Loyalists
b110fa93,224,1,326.69,2,3,4,9,Loyal Customers
b11b4773,266,1,98.1,1,3,1,5,At Risk
b11ef3ae,163,1,169.96,3,3,2,8,Loyal Customers
b13d6803,97,1,75.16,3,3,1,7,Potential Loyalists
b1466009,90,1,107.19,3,3,2,8,Loyal Customers
b153ddb0,124,1,295.17,3,3,3,9,Loyal Customers
b17a50cf,117,1,126.51,3,3,2,8,Loyal Customers
b17a752f,60,1,452.74,4,3,4,11,Champions
b17be372,249,1,19.82,1,3,1,5,At Risk
b17f30e1,59,1,103.79,4,3,1,8,Loyal Customers
b1851eeb,242,1,204.57,2,3,3,8,Loyal Customers
b18caa07,110,1,209.08,3,3,3,9,Loyal Customers
b1a586a8,181,1,373.84,2,3,4,9,Loyal Customers
b1ae1119,184,1,295.32,2,3,3,8,Loyal Customers
b1b2edb7,263,1,41.74,1,3,1,5,At Risk
b1b67655,270,1,277.71,1,3,3,7,Potential Loyalists
b1c9cd33,150,1,420.45,3,3,4,10,Champions
b1cbe03e,90,1,80.2,3,3,1,7,Potential Loyalists
b1d7cceb,5,1,166.98,4,3,2,9,Loyal Customers
b1e0160e,136,1,180.62,3,3,2,8,Loyal Customers
b1e17021,171,1,214.85,2,3,3,8,Loyal Customers
b1ee9973,224,1,324.98,2,3,4,9,Loyal Customers
b1f48add,218,1,278.38,2,3,3,8,Loyal Customers
b1fe155c,109,1,65.21,3,3,1,7,Potential Loyalists
b20c44f3,121,1,224.67,3,3,3,9,Loyal Customers
b2412a5a,3,1,383.02,4,3,4,11,Champions
b2423a79,180,1,131.82,2,3,2,7,Potential Loyalists
b247da3d,130,1,255.19,3,3,3,9,Loyal Customers
b24bd3b7,274,1,106.73,1,3,2,6,Potential Loyalists
b24dec19,256,1,263.82,1,3,3,7,Potential Loyalists
b267883f,181,1,237.63,2,3,3,8,Loyal Customers
b28f143f,306,1,365.26,1,3,4,8,Loyal Customers
b2977fc7,243,1,173.24,2,3,2,7,Potential Loyalists
b298d2f9,51,1,242.32,4,3,3,10,Champions
b2ab489e,300,1,203.72,1,3,3,7,Potential Loyalists
b2d5adaa,3,1,117.12,4,3,2,9,Loyal Customers
b2de1538,195,1,25.91,2,3,1,6,Potential Loyalists
b2eb65f3,77,1,25.89,4,3,1,8,Loyal Customers
b306a090,285,1,320.03,1,3,4,8,Loyal Customers
b32cee07,83,1,329.98,3,3,4,10,Champions
b3353bb8,298,1,242.41,1,3,3,7,Potential Loyalists
b3659e63,255,1,127.91,1,3,2,6,Potential Loyalists
b370acb7,204,1,330.45,2,3,4,9,Loyal Customers
b3733852,303,1,295.2,1,3,3,7,Potential Loyalists
b3801e1b,93,1,172.27,3,3,2,8,Loyal Customers
b38271c7,138,1,40.27,3,3,1,7,Potential Loyalists
b3b50a4f,99,1,48.47,3,3,1,7,Potential Loyalists
b3c4394e,108,1,39.38,3,3,1,7,Potential Loyalists
b3cb8c3c,324,1,306.78,1,3,4,8,Loyal Customers
b3ea2594,182,1,258.77,2,3,3,8,Loyal Customers
b423a542,135,1,471.15,3,3,4,10,Champions
b428f6cc,188,1,97.28,2,3,1,6,Potential Loyalists
b4391d08,1,1,332.06,4,3,4,11,Champions
b446a986,285,1,24.16,1,3,1,5,At Risk
b46c76f9,298,1,147.77,1,3,2,6,Potential Loyalists
b4731c18,39,1,198.18,4,3,2,9,Loyal Customers
b4740a01,64,1,64.37,4,3,1,8,Loyal Customers
b486bdc0,117,1,99.42,3,3,1,7,Potential Loyalists
b4a3b6c6,122,1,154.12,3,3,2,8,Loyal Customers
b4ae2cbf,296,1,190.58,1,3,2,6,Potential Loyalists
b4b2dce1,244,1,226.19,1,3,3,7,Potential Loyalists
b4d63e07,138,1,204.67,3,3,3,9,Loyal Customers
b4eb8cc7,163,1,272.15,3,3,3,9,Loyal Customers
b4ecbe57,87,1,400.74,3,3,4,10,Champions
b4f1a440,238,1,341.46,2,3,4,9,Loyal Customers
b4fffe29,296,1,120.1,1,3,2,6,Potential Loyalists
b501d28d,153,1,259.65,3,3,3,9,Loyal Customers
b505dce0,208,1,60.43,2,3,1,6,Potential Loyalists
b512b747,256,1,354.83,1,3,4,8,Loyal Customers
b52a9a86,112,1,104.55,3,3,2,8,Loyal Customers
b53aa320,64,1,418.1,4,3,4,11,Champions
b5518394,215,1,178.09,2,3,2,7,Potential Loyalists
b5538ebf,325,1,68.01,1,3,1,5,At Risk
b5603d04,255,1,176.6,1,3,2,6,Potential Loyalists
b5a6fd5f,204,1,235.58,2,3,3,8,Loyal Customers
b5cfa655,21,1,151.94,4,3,2,9,Loyal Customers
b5dbe555,186,1,326.1,2,3,4,9,Loyal Customers
b611a9a9,256,1,84.92,1,3,1,5,At Risk
b622561c,322,1,121.84,1,3,2,6,Potential Loyalists
b644e0d1,71,1,297.32,4,3,3,10,Champions
b688c922,86,1,471.03,3,3,4,10,Champions
b6b38943,219,1,25.75,2,3,1,6,Potential Loyalists
b6c3219c,232,1,190.17,2,3,2,7,Potential Loyalists
b6d93334,253,1,152.26,1,3,2,6,Potential Loyalists
b6df8c21,238,1,378.27,2,3,4,9,Loyal Customers
b6f51cc8,101,1,9.55,3,3,1,7,Potential Loyalists
b717743a,299,1,215.72,1,3,3,7,Potential Loyalists
b721c64b,158,1,91.87,3,3,1,7,Potential Loyalists
b7380b04,14,1,219.72,4,3,3,10,Champions
b74485f8,320,1,233.66,1,3,3,7,Potential Loyalists
b7529b08,121,1,89.81,3,3,1,7,Potential Loyalists
b753077b,69,1,361.39,4,3,4,11,Champions
b755ad6c,198,1,321.66,2,3,4,9,Loyal Customers
b7618bd0,40,1,87.75,4,3,1,8,Loyal Customers
b77c1e26,243,1,414.85,2,3,4,9,Loyal Customers
b77f7694,323,1,148.8,1,3,2,6,Potential Loyalists
b78454f6,30,1,200.62,4,3,3,10,Champions
b7936ac3,255,1,177.24,1,3,2,6,Potential Loyalists
b7b776d2,144,1,343.46,3,3,4,10,Champions
b7c3b707,59,1,272.51,4,3,3,10,Champions
b7ce1000,253,1,187.65,1,3,2,6,Potential Loyalists
b7ce73a5,60,1,75.85,4,3,1,8,Loyal Customers
b7dc85d0,232,1,199.28,2,3,3,8,Loyal Customers
b7f89b7e,240,1,151.33,2,3,2,7,Potential Loyalists
b803aace,128,1,82.68,3,3,1,7,Potential Loyalists
b805a15f,231,1,338.51,2,3,4,9,Loyal Customers
b8325c50,145,1,54.37,3,3,1,7,Potential Loyalists
b848073a,86,1,289.85,3,3,3,9,Loyal Customers
b849ee82,150,1,461.84,3,3,4,10,Champions
b857395f,205,1,387.91,2,3,4,9,Loyal Customers
b85d890a,20,1,195.12,4,3,2,9,Loyal Customers
b86a1a14,109,1,139.14,3,3,2,8,Loyal Customers
b871eb1f,208,1,201.65,2,3,3,8,Loyal Customers
b8adfe0b,36,1,13.12,4,3,1,8,Loyal Customers
b8b790ba,237,1,371.9,2,3,4,9,Loyal Customers
b8e38e07,138,1,394.11,3,3,4,10,Champions
b8e96ec5,301,1,373.1,1,3,4,8,Loyal Customers
b8eb1581,223,1,199.02,2,3,2,7,Potential Loyalists
b9054add,166,1,392.5,2,3,4,9,Loyal Customers
b90a8b2c,87,1,69.31,3,3,1,7,Potential Loyalists
b914b76f,9,1,184.89,4,3,2,9,Loyal Customers
b9168cc4,82,1,90.53,3,3,1,7,Potential Loyalists
b94ce497,37,1,44.69,4,3,1,8,Loyal Customers
b955c6ec,147,1,291.08,3,3,3,9,Loyal Customers
b9693289,259,1,312.24,1,3,4,8,Loyal Customers
b96be743,278,1,115.06,1,3,2,6,Potential Loyalists
b97ada3e,5,1,369.97,4,3,4,11,Champions
b98d8283,198,1,11.86,2,3,1,6,Potential Loyalists
b98e327e,213,1,199.17,2,3,2,7,Potential Loyalists
b9cfaba1,28,1,240.64,4,3,3,10,Champions
b9d3f539,301,1,255.0,1,3,3,7,Potential Loyalists
b9fabe54,318,1,471.25,1,3,4,8,Loyal Customers
b9fba9b9,183,1,154.69,2,3,2,7,Potential Loyalists
b9ffab11,291,1,180.2,1,3,2,6,Potential Loyalists
ba004604,7,1,276.67,4,3,3,10,Champions
ba01f031,170,1,300.55,2,3,3,8,Loyal Customers
ba0825d1,211,1,357.62,2,3,4,9,Loyal Customers
ba0d460e,60,1,358.97,4,3,4,11,Champions
ba25a4d4,14,1,76.2,4,3,1,8,Loyal Customers
ba3964fa,106,1,52.98,3,3,1,7,Potential Loyalists
ba58bbc8,224,1,10.33,2,3,1,6,Potential Loyalists
ba678df8,258,1,17.07,1,3,1,5,At Risk
ba80beba,316,1,399.53,1,3,4,8,Loyal Customers
ba9710b5,7,1,67.93,4,3,1,8,Loyal Customers
bac1284d,5,1,391.14,4,3,4,11,Champions
bae0de07,74,1,65.58,4,3,1,8,Loyal Customers
bae27fb2,208,1,263.81,2,3,3,8,Loyal Customers
baf84657,126,1,249.37,3,3,3,9,Loyal Customers
bb2530af,248,1,351.2,1,3,4,8,Loyal Customers
bb2f1a1e,219,1,271.97,2,3,3,8,Loyal Customers
bb351881,317,1,49.1,1,3,1,5,At Risk
bb542976,208,1,199.2,2,3,3,8,Loyal Customers
bb5cf4a3,225,1,294.79,2,3,3,8,Loyal Customers
bb5d2619,30,1,24.42,4,3,1,8,Loyal Customers
bb77f1c9,239,1,339.34,2,3,4,9,Loyal Customers
bb9c024b,325,1,166.97,1,3,2,6,Potential Loyalists
bba4c3f8,320,1,134.94,1,3,2,6,Potential Loyalists
bba6b57f,41,1,61.85,4,3,1,8,Loyal Customers
bbb101a4,25,1,304.93,4,3,4,11,Champions
bbb253a1,99,1,157.7,3,3,2,8,Loyal Customers
bbb3b5c2,164,1,421.71,2,3,4,9,Loyal Customers
bbb92935,286,1,133.6,1,3,2,6,Potential Loyalists
bbb99958,36,1,68.05,4,3,1,8,Loyal Customers
bbcfa0fc,154,1,318.52,3,3,4,10,Champions
bbf18e01,161,1,419.32,3,3,4,10,Champions
bc022fce,42,1,315.36,4,3,4,11,Champions
bc1ed9fe,229,1,241.2,2,3,3,8,Loyal Customers
bc1fe366,28,1,247.26,4,3,3,10,Champions
bc2ca5e1,48,1,309.83,4,3,4,11,Champions
bc30caa0,195,1,340.87,2,3,4,9,Loyal Customers
bc3c0bbe,57,1,198.26,4,3,2,9,Loyal Customers
bc43c77d,291,1,330.17,1,3,4,8,Loyal Customers
bc5c85a5,273,1,214.72,1,3,3,7,Potential Loyalists
bc601032,162,1,145.9,3,3,2,8,Loyal Customers
bc9e7036,42,1,340.7,4,3,4,11,Champions
bcadd0b0,34,1,350.18,4,3,4,11,Champions
bcb50e14,263,1,238.61,1,3,3,7,Potential Loyalists
bcbef8e7,120,1,437.82,3,3,4,10,Champions
bcc25218,122,1,39.57,3,3,1,7,Potential Loyalists
bcc6717f,104,1,76.17,3,3,1,7,Potential Loyalists
bcce1ab1,309,1,382.72,1,3,4,8,Loyal Customers
bd34d0a3,325,1,284.93,1,3,3,7,Potential Loyalists
bd3518f0,130,1,63.01,3,3,1,7,Potential Loyalists
bd42adcc,162,1,144.77,3,3,2,8,Loyal Customers
bd612ab6,140,1,72.0,3,3,1,7,Potential Loyalists
bd91326f,119,1,372.75,3,3,4,10,Champions
bdb0edfe,308,1,52.38,1,3,1,5,At Risk
bdd7eca6,80,1,347.02,4,3,4,11,Champions
bdddfd8f,171,1,291.53,2,3,3,8,Loyal Customers
bde0021d,127,1,229.46,3,3,3,9,Loyal Customers
bde07b7e,271,1,36.62,1,3,1,5,At Risk
be409e17,67,1,39.67,4,3,1,8,Loyal Customers
be485d54,31,1,312.66,4,3,4,11,Champions
be4d0858,305,1,215.56,1,3,3,7,Potential Loyalists
be52378d,105,1,110.93,3,3,2,8,Loyal Customers
be546b16,309,1,20.82,1,3,1,5,At Risk
be5f7f30,235,1,51.09,2,3,1,6,Potential Loyalists
be6086f7,48,1,161.59,4,3,2,9,Loyal Customers
be689e12,224,1,44.67,2,3,1,6,Potential Loyalists
be6c3104,184,1,39.52,2,3,1,6,Potential Loyalists
be71f7a5,78,1,147.17,4,3,2,9,Loyal Customers
be753111,196,1,393.59,2,3,4,9,Loyal Customers
bea18811,21,1,44.72,4,3,1,8,Loyal Customers
bebd92ff,27,1,283.99,4,3,3,10,Champions
bebeda1a,214,1,65.54,2,3,1,6,Potential Loyalists
bec3ba15,57,1,348.78,4,3,4,11,Champions
bec57e40,229,1,329.44,2,3,4,9,Loyal Customers
becaf4c3,277,1,394.92,1,3,4,8,Loyal Customers
bed6a723,276,1,111.31,1,3,2,6,Potential Loyalists
bedc0d23,33,1,173.62,4,3,2,9,Loyal Customers
bf139e58,168,1,41.89,2,3,1,6,Potential Loyalists
bf16d78e,300,1,310.13,1,3,4,8,Loyal Customers
bf437b87,179,1,37.44,2,3,1,6,Potential Loyalists
bf9dc5bd,17,1,377.73,4,3,4,11,Champions
bfa5ca2e,198,1,42.95,2,3,1,6,Potential Loyalists
bfc7a09a,263,1,50.71,1,3,1,5,At Risk
bfd771e4,53,1,326.66,4,3,4,11,Champions
c018f6d8,178,1,261.7,2,3,3,8,Loyal Customers
c01d4d47,290,1,140.65,1,3,2,6,Potential Loyalists
c02205a7,213,1,420.44,2,3,4,9,Loyal Customers
c0363e36,76,1,91.78,4,3,1,8,Loyal Customers
c0452a94,81,1,217.35,3,3,3,9,Loyal Customers
c04b4143,4,1,329.77,4,3,4,11,Champions
c0811288,275,1,178.02,1,3,2,6,Potential Loyalists
c0895f76,12,1,276.68,4,3,3,10,Champions
c094a6b0,216,1,36.19,2,3,1,6,Potential Loyalists
c09f2d77,169,1,232.34,2,3,3,8,Loyal Customers
c0b59a57,106,1,130.1,3,3,2,8,Loyal Customers
c0c7dcc8,229,1,162.82,2,3,2,7,Potential Loyalists
c0d0e868,73,1,136.08,4,3,2,9,Loyal Customers
c0e9ac8d,132,1,95.05,3,3,1,7,Potential Loyalists
c0f8e7f5,87,1,99.9,3,3,1,7,Potential Loyalists
c1022ceb,6,1,405.54,4,3,4,11,Champions
c10237e3,53,1,277.77,4,3,3,10,Champions
c112eed4,134,1,18.83,3,3,1,7,Potential Loyalists
c15ed68c,231,1,99.47,2,3,1,6,Potential Loyalists
c167a9ff,50,1,76.05,4,3,1,8,Loyal Customers
c18db35e,43,1,169.54,4,3,2,9,Loyal Customers
c18f7689,176,1,275.92,2,3,3,8,Loyal Customers
c19814f1,144,1,337.95,3,3,4,10,Champions
c1acaead,245,1,335.46,1,3,4,8,Loyal Customers
c1b4c7e7,120,1,39.78,3,3,1,7,Potential Loyalists
c1b668e8,90,1,70.58,3,3,1,7,Potential Loyalists
c1eba76b,186,1,117.96,2,3,2,7,Potential Loyalists
c1edff29,34,1,250.46,4,3,3,10,Champions
c1f52ae7,239,1,71.21,2,3,1,6,Potential Loyalists
c1ffe1f3,11,1,184.81,4,3,2,9,Loyal Customers
c203821f,286,1,144.04,1,3,2,6,Potential Loyalists
c222c42b,246,1,211.94,1,3,3,7,Potential Loyalists
c2252a4a,289,1,329.72,1,3,4,8,Loyal Customers
c22bfd43,188,1,106.0,2,3,2,7,Potential Loyalists
c2447899,86,1,328.17,3,3,4,10,Champions
c246cba9,209,1,45.98,2,3,1,6,Potential Loyalists
c250ce58,118,1,201.49,3,3,3,9,Loyal Customers
c266e272,216,1,175.71,2,3,2,7,Potential Loyalists
c27ce717,262,1,171.85,1,3,2,6,Potential Loyalists
c2897794,215,1,432.13,2,3,4,9,Loyal Customers
c292a2d7,265,1,293.87,1,3,3,7,Potential Loyalists
c29dbb36,315,1,383.01,1,3,4,8,Loyal Customers
c2a32605,90,1,412.94,3,3,4,10,Champions
c2b48c64,217,1,330.18,2,3,4,9,Loyal Customers
c2c6ce62,16,1,248.03,4,3,3,10,Champions
c2d31eea,124,1,26.05,3,3,1,7,Potential Loyalists
c2dbb365,156,1,331.95,3,3,4,10,Champions
c2ecd5b9,281,1,177.53,1,3,2,6,Potential Loyalists
c2eefc6e,8,1,266.2,4,3,3,10,Champions
c2f278b8,196,1,471.95,2,3,4,9,Loyal Customers
c3030da8,45,1,32.89,4,3,1,8,Loyal Customers
c30630f7,60,1,436.56,4,3,4,11,Champions
c33035c7,209,1,178.97,2,3,2,7,Potential Loyalists
c34329e8,81,1,394.74,3,3,4,10,Champions
c34605d2,51,1,430.43,4,3,4,11,Champions
c38f4fcf,26,1,175.25,4,3,2,9,Loyal Customers
c3a12e7a,168,1,47.29,2,3,1,6,Potential Loyalists
c3a6ef65,247,1,169.29,1,4,2,7,Potential Loyalists
c3d823f3,306,1,147.24,1,4,2,7,Potential Loyalists
c3f8a8e7,237,1,121.36,2,4,2,8,Loyal Customers
c41750b6,72,1,169.19,4,4,2,10,Champions
c427ea12,55,1,66.74,4,4,1,9,Loyal Customers
c4367af6,201,1,241.88,2,4,3,9,Loyal Customers
c4486290,79,1,232.69,4,4,3,11,Champions
c44b9ac7,127,1,372.23,3,4,4,11,Champions
c44db413,326,1,152.16,1,4,2,7,Potential Loyalists
c4710669,216,1,368.74,2,4,4,10,Champions
c48e044f,187,1,334.08,2,4,4,10,Champions
c49a098e,214,1,191.7,2,4,2,8,Loyal Customers
c4a4411c,264,1,136.24,1,4,2,7,Potential Loyalists
c4b18ff3,287,1,304.45,1,4,4,9,Loyal Customers
c4c69b17,16,1,288.22,4,4,3,11,Champions
c4d760c3,157,1,276.74,3,4,3,10,Champions
c4eb27aa,176,1,409.6,2,4,4,10,Champions
c502b838,195,1,421.74,2,4,4,10,Champions
c51dd6f8,248,1,368.22,1,4,4,9,Loyal Customers
c5226913,213,1,20.34,2,4,1,7,Potential Loyalists
c53448d0,238,1,55.84,2,4,1,7,Potential Loyalists
c5481eba,309,1,358.89,1,4,4,9,Loyal Customers
c55dd505,9,1,208.98,4,4,3,11,Champions
c5642517,163,1,166.91,3,4,2,9,Loyal Customers
c5772653,220,1,158.64,2,4,2,8,Loyal Customers
c5a1e762,62,1,392.8,4,4,4,12,Champions
c5a6ecbd,106,1,335.82,3,4,4,11,Champions
c5a98dc4,142,1,41.21,3,4,1,8,Loyal Customers
c5bc43a2,94,1,31.79,3,4,1,8,Loyal Customers
c5e1f66b,174,1,71.69,2,4,1,7,Potential Loyalists
c5eb383c,303,1,404.6,1,4,4,9,Loyal Customers
c640c4ac,122,1,235.22,3,4,3,10,Champions
c6619369,179,1,163.4,2,4,2,8,Loyal Customers
c66571e9,63,1,164.95,4,4,2,10,Champions
c66e0a5f,36,1,394.82,4,4,4,12,Champions
c6781108,46,1,195.53,4,4,2,10,Champions
c68d813a,42,1,278.01,4,4,3,11,Champions
c6952c07,87,1,220.51,3,4,3,10,Champions
c6a0ee2a,153,1,405.05,3,4,4,11,Champions
c6a1341f,180,1,320.83,2,4,4,10,Champions
c6a2892f,173,1,21.39,2,4,1,7,Potential Loyalists
c6b46864,257,1,471.92,1,4,4,9,Loyal Customers
c6bd342a,93,1,275.45,3,4,3,10,Champions
c6d36874,208,1,338.15,2,4,4,10,Champions
c6e6b5cd,80,1,110.78,4,4,2,10,Champions
c6e9c8a6,93,1,196.91,3,4,2,9,Loyal Customers
c7022532,229,1,314.64,2,4,4,10,Champions
c7060813,58,1,407.59,4,4,4,12,Champions
c70d89cf,285,1,30.93,1,4,1,6,Potential Loyalists
c7114204,283,1,11.02,1,4,1,6,Potential Loyalists
c729f44a,243,1,390.11,2,4,4,10,Champions
c731ecdc,177,1,245.57,2,4,3,9,Loyal Customers
